file_id,source_id,content_id,relative_path,system,extension,bytes,sha256,line_count,evidence_type,research_status,source_quality,version_duplicate_status,duplicate_of_paths,structured_data_value,implementation_relevance,table_count_estimate,review_status
FILE-EAAE2DD17E8A0C78,SRC-959714667DFEDD85,CONTENT-5A1502C47AA10276,03-nutrition/.gitignore,nutrition,[none],118,45154AD72210A8E927CE4F2D4B086E8E39ACAF0673A02A9BF8876FE0DFB8E24C,0,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-E5929462E749C59A,SRC-586638924BC02EB5,CONTENT-B0D87EF444AD0AD8,03-nutrition/adaptive_engine.py,nutrition,.py,14139,93A02EC045E92A067501564A353B9CF4A616AFDB9C1438A1DD061B2487DE13AF,328,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-8CE810E9C9AD0FD0,SRC-250025C565A4C408,CONTENT-46923C41E724FAFD,03-nutrition/app/build.gradle.kts,nutrition,.kts,2386,B46E04FD4843FC000BA6CA2FEF03E97FC9B5A04902D19EAC14EB16C1A1F086FB,76,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-EF01AFD2053AC7D3,SRC-584A65F48A1D74A5,CONTENT-697592416409944D,03-nutrition/app/src/main/AndroidManifest.xml,nutrition,.xml,659,CC19F550B1558AE9C9B8F9DAD70D21A92F79BB72A77DE30A8934C819B64CEE16,19,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-5DA8EFCBA6784FB9,SRC-5E0FC6B3FFFE4408,CONTENT-A5D44053FEF2EDE1,03-nutrition/app/src/main/java/com/macrotrack/app/data/SupabaseClientProvider.kt,nutrition,.kt,931,2177B2E9316F6F392304D4005E3B7382CC96AB645430196993F05B73FAACCEC7,28,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-80454F6CB6F75743,SRC-7BC660364A9A8796,CONTENT-36866306CD232DE6,03-nutrition/app/src/main/java/com/macrotrack/app/domain/AdaptiveNutrition.kt,nutrition,.kt,1852,3ABBE4D4B7532B6ED636AB18AA939160EDBEAE788DF22AF7ADAE0AE663AC80AA,62,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-86FAA77B79864828,SRC-EF331BFB885E5CCE,CONTENT-5304A80236EC0458,03-nutrition/app/src/main/java/com/macrotrack/app/MainActivity.kt,nutrition,.kt,1454,F61B9881FF3EB070DDBC764C37F6251B88CD013BC90796AD079BB32A4C099868,44,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-28B9E0484BBFA374,SRC-D74B9DE96591D139,CONTENT-9C2E906C18222581,03-nutrition/app/src/main/res/values/styles.xml,nutrition,.xml,119,D24FE3985EAC5A197D7CCB948A080EF1E0299B23DCCAFF51D4311D52FB132A4E,4,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-76EB8390686D8157,SRC-909C7D474AA772FF,CONTENT-2F155A3DCB32043E,03-nutrition/app/src/test/java/com/macrotrack/app/domain/AdaptiveNutritionTest.kt,nutrition,.kt,1066,2F0C35B8B623F104A97AFE4CE099306915AA08783AC7124D9719A6CAB1857045,37,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,low,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-BD2CF20A84865107,SRC-FC3CAD74575B778B,CONTENT-1908E17C36BD02CA,03-nutrition/build.gradle.kts,nutrition,.kts,298,3C8E55836BE7A785EFB97781ACD41ECDE5E4B949E2C7EE66D9B5BA4BC242DA75,7,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-8DE946D8DCF3EEB0,SRC-B91D11BEECD0E78B,CONTENT-1D6CA3829A7EFAE1,03-nutrition/CLAUDE.md,nutrition,.md,5955,9C5E40979E520349E66F019494A52B60CBFE122039D093646268708CC63C544F,140,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-17FBCD077E18E815,SRC-84612DF848997541,CONTENT-D714270F6FD8AC51,03-nutrition/docs/ADAPTIVE_ENGINE_CONTRACT.md,nutrition,.md,3039,4434A277973B0A49891A003675DA0A9441EE78054E5E99C176185D6EC7403277,80,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-3FD21D6118F543F3,SRC-E8DCF06139A749CA,CONTENT-46F968CE3E98830E,03-nutrition/docs/ALGORITHM_AND_EVIDENCE.md,nutrition,.md,9193,9FA0E4A64E94EAD7B1984623A6A07B23E52B104756592549BC71C1CC2A2FF153,210,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-61657DC5B163D66D,SRC-222C205994B391AC,CONTENT-C370BA5C54EABC4E,03-nutrition/docs/ARCHITECTURE_AND_DATA_SECURITY.md,nutrition,.md,8307,969C374CEB97442196BAF09A7F93B6BF0C68B7E580779A11F31ABCD994D35DB3,211,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-138459701A4141F0,SRC-92CB962AF647ADC2,CONTENT-7B2250467D4F34E2,03-nutrition/docs/BUILD_ROADMAP_AND_TEST_PLAN.md,nutrition,.md,8882,907B62E078D6224F83F5DB897A56513E9827FB43F8B7FB0C6A809BABB291B0FF,243,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,medium,high_candidate_not_authorized,1,machine_classified_needs_human_review
FILE-ACA74FF6D3C0E690,SRC-2BEBD31A9F60B8E2,CONTENT-9BD715ED55124F2B,03-nutrition/docs/DATA_IMPORT_AND_PROVENANCE.md,nutrition,.md,6684,21DF6E458DD907101B02509E5262BA7DC798BD8C0AF375C52A563D6F0C2B58CB,157,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-29B7372EC234B08C,SRC-557CDF95D650BA59,CONTENT-F3899675DAC3BEB4,03-nutrition/docs/PRODUCT_REQUIREMENTS.md,nutrition,.md,11246,8B8279FAAC1E4FA3E98860591A9D562F85D966CB1C1F9775ADFCF44ABE2A9D0C,192,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,3,machine_classified_needs_human_review
FILE-85B9E1D3AFD7FF13,SRC-9BA8E9A7D55C4253,CONTENT-40F7F080B20C3A39,03-nutrition/docs/RESEARCH_BUNDLE_INDEX.md,nutrition,.md,4403,1BB47B2BFDB7F7909B0B3F7C699FA6E0F33DEE6E93F1FFE82F88300CCD960A16,87,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-4A910A6F657C4267,SRC-BF59041CF6CD65E9,CONTENT-C06C37B056089617,03-nutrition/docs/SOURCE_REGISTER.md,nutrition,.md,8461,3F1996875575024C93FC3023B09A620B6133750EF191741E50564D8DC968A222,93,source_registry,candidate_evidence_unverified,mixed_secondary_with_primary_citations,currentness_unresolved,,high,medium_requires_review,6,machine_classified_needs_human_review
FILE-360B9DE4121FE8B2,SRC-CCEB7B8DF26AD76D,CONTENT-CEB2CC81DFE47137,03-nutrition/docs/UX_FLOWS_AND_EDGE_CASES.md,nutrition,.md,7627,8CB238C611BD75B4A50656879DB0F1983CD6E20E75297430B99B1B2135CAB368,166,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,1,machine_classified_needs_human_review
FILE-C53AA4C95FEC08A7,SRC-037852B217F561BD,CONTENT-0460927F2FBB62F7,03-nutrition/examples/checkin.json,nutrition,.json,1078,200BAD08EBD99C2F0CA65552AE02A9588FE7B6B6044F5E9C19964D93686B5F1B,24,structured_data,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-7008F79D94FF1080,SRC-C460351C40CF3BAA,CONTENT-CE914F7BBEFF9BFF,03-nutrition/gradle.properties,nutrition,.properties,136,678C35A27EEDA302D6A960484179D118D08FB1EDF05C1B40745BC7AED6E88F03,5,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-2DB8B78BCD6D1C4E,SRC-805D5E50C8371D3A,CONTENT-51B6D40ADED53410,03-nutrition/gradle/wrapper/gradle-wrapper.properties,nutrition,.properties,250,9EE0C9BDD0FB226D8059033A213E81830358B3D4C16B2D0A52CF3A4BAC7EC14A,8,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-6821D5E8ADC961D5,SRC-EF6C9881624B3394,CONTENT-B573278BDCEC967D,03-nutrition/HANDOFF_TO_CLAUDE_CODE.md,nutrition,.md,1811,024540F726929C9975CC818B71FC78B579D490A8248FA73B3E473A30B0744A9A,36,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-54884F8F27478853,SRC-D5F83998B14573BE,CONTENT-E84732E6893C0876,03-nutrition/import_ausnut.py,nutrition,.py,22162,452BEA6D9A67EAC1C02C5928077D2787F423FB3A90FB2266041589CEA4364F36,544,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,medium,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-264098F8188DDF88,SRC-A3D8D3DBF77586DA,CONTENT-F02299FE85F39113,03-nutrition/import_openfoodfacts.py,nutrition,.py,13855,E0B517689394127B71FC6114F05CFB42DCB5DB07227684043619B06387C7CC0B,366,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,medium,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-A66A2150C0D4489E,SRC-786BE41965D76AAC,CONTENT-BBB9B17A3128C08F,03-nutrition/MacroFactor_Deep_Technical_Research_Hybrid_Engine.md,nutrition,.md,89654,88A68336020464D7D40604DDBC082C81E2F39E7EA3861A80EF4995E991B93288,1325,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,currentness_unresolved,,medium,medium_requires_review,2,machine_classified_needs_human_review
FILE-66FDDBBC308B6363,SRC-F59CB11EA71DA340,CONTENT-B0497C76952C6FFF,03-nutrition/MacroFactor_Hybrid_Engine_Claim_Matrix.md,nutrition,.md,7735,465332B64FCF828A30136340D8A2A381B3CE072AAD73A8A165968D90BB72547D,38,claim_registry,candidate_evidence_unverified,mixed_secondary_with_primary_citations,currentness_unresolved,,high,high_candidate_not_authorized,1,machine_classified_needs_human_review
FILE-840ABDE0FB286988,SRC-BF5BC672188C8807,CONTENT-4B80780ED170437B,03-nutrition/MacroFactor_Hybrid_Engine_Formula_Registry.md,nutrition,.md,7007,B4C2BCEE6E8F1DD47479269C342399EEBFE08148508DCE5DA08B9F0EFE2E7061,61,formula_registry,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,high,high_candidate_not_authorized,2,machine_classified_needs_human_review
FILE-6FA20F7D6C8C1D51,SRC-5D3421C200A30CE0,CONTENT-CDDF4BD7355312D4,03-nutrition/MacroFactor_Hybrid_Engine_Implementation_Checklist.md,nutrition,.md,6766,AF01E831DF9C9F1E1001F2A525AE80111F321402ED47A7BE990D42C2FD05D5F9,106,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-0CB91A32EA65AE8B,SRC-8C3A98A3BBA751F8,CONTENT-4C325009B446A648,03-nutrition/MacroFactor_Hybrid_Engine_Test_Vectors.json,nutrition,.json,7067,798404316DB0CE8F737E85161D08B1EF4B807407C14C72209E6CE6393B4339DA,268,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-6278CA294E3DB51F,SRC-6F8C05DFF9C219E6,CONTENT-7EB4A69C1D9A499F,03-nutrition/MacroFactor_PubMed_Athlete_Safety_Validation_Review.md,nutrition,.md,33291,26BB0FC7AE77D082F28EEF4166A72D067ADA5A170FF27E85A53923F7C7C94AC8,475,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,currentness_unresolved,,medium,medium_requires_review,2,machine_classified_needs_human_review
FILE-C9B84413D3CB45C5,SRC-5334AF7A9FBC2E41,CONTENT-E5E11054342301BB,03-nutrition/MacroFactor_Research_and_Hybrid_Implementation_Spec.md,nutrition,.md,130994,690DCC50432DB8F1E19E01DBC1847E6BA9FCD88B295784CD4DF2F84A9FD0A7D9,1582,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,currentness_unresolved,,medium,medium_requires_review,2,machine_classified_needs_human_review
FILE-6A20EC8A00554BD4,SRC-41D442D2AB9F3521,CONTENT-AA5B77BFC12B0E0C,03-nutrition/MacroFactor_Research_PubMed_Hybrid_Engine_README.md,nutrition,.md,5590,92380064F1BA853234D70B4217C27D1656EF7DE9A7B35284006B42D90DC1B141,99,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-BD6BD7CC1816C9C6,SRC-B2471E081F5EA19F,CONTENT-7FEDABFEFBC54795,03-nutrition/README.md,nutrition,.md,7237,5ED34DEB2B3C1773CEC1F9D499B6BAB9D30D37029435050C08A1A4EA4B11D049,192,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-5E672EC52B18C83A,SRC-C786C20CB7EB20C3,CONTENT-344BEEBBF1C08957,03-nutrition/seed_common.py,nutrition,.py,8495,FA16A4AEB1914CFC8EA77796E8541068D39110BBECDFCEC4DC32F30965AB8EAC,241,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,medium,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-843B29839A982B8A,SRC-F4ABD7DB81D9F88B,CONTENT-C1B99E9A03EA37A4,03-nutrition/seed_foods_ausnut.py,nutrition,.py,177,0B3D168CD183690DE9505DD20F8CF300CD977A93C4968851F40BA03B7C760FBC,9,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-A741C2F75B2A932E,SRC-C30E325529E22815,CONTENT-72633398C84228C7,03-nutrition/seed_foods_off.py,nutrition,.py,186,D6D3CE2AD05C8187D670D797888D829F4E6063287F770ABCA7F522BBB51CA3BF,9,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-65FFBBC2DA11DA24,SRC-84BF365E584BD7D9,CONTENT-7CCD810A90F9BDE6,03-nutrition/settings.gradle.kts,nutrition,.kts,393,A65B2A8842CBF4BD4C616B6E4584ACA527AA5BB2CE7A87E562BBCFD853522D62,21,software_or_build_artifact,not_scientific_research,not_applicable,currentness_unresolved,,low,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-C6E762B190391AF7,SRC-35B09DE1044C8562,CONTENT-6B0C29EC60BEEF28,03-nutrition/supabase/migrations/001_macro_foundation.sql,nutrition,.sql,22189,5E30694396A5AB83FFC39ADBE68107F4BBC3125DB1C04FCE4899DD5076A7AEC3,425,schema_or_data_contract,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-049AD4D0916C9E14,SRC-79F6844D7E2FE183,CONTENT-D12329FF9B9A3333,03-nutrition/tests/fixtures/ausnut_measures.csv,nutrition,.csv,70,763BBDB6FC4E5772C1033BE89685AF3FE817E8ECF9FE426C16214F54498CC2D7,3,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,1,machine_classified_needs_human_review
FILE-14F237B34841FAA0,SRC-6C4D0787F981B9CD,CONTENT-01F4B13992DC3EAB,03-nutrition/tests/fixtures/ausnut_wide.csv,nutrition,.csv,166,5A7A755CA034240DEC4CF263B55A92A581C1AD543402DDB4350BB16AB23FCA47,4,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,1,machine_classified_needs_human_review
FILE-5C14343A2BED559A,SRC-D695166DE70013FE,CONTENT-8CE584DFBAE81D68,03-nutrition/tests/fixtures/nuttab_foods.csv,nutrition,.csv,33,F98FA77BBA18E857C4B0BB4EEE1C3A3C3A3BA929D5BE1D65D21CFAD9C62D09A8,3,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,1,machine_classified_needs_human_review
FILE-285C829D301D9B9F,SRC-EF50C4AF76363C8B,CONTENT-E7159976716C28C2,03-nutrition/tests/fixtures/nuttab_nutrients.csv,nutrition,.csv,197,FF263407B1F2008E047871D45D5399215390DD6005A3BAF8E5B4D76B2E8D8E4F,6,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,1,machine_classified_needs_human_review
FILE-0C8C917FFEA8EEAB,SRC-0EACDB1571D5D54B,CONTENT-123C659FC310ACA2,03-nutrition/tests/fixtures/off.jsonl,nutrition,.jsonl,1010,C3CB1DB5AAC57B051A3D5071EDF49B8736F92995CFA6DE1B3326FB378613D2BD,5,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,high,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-3FCD9903B1C40BCA,SRC-052DA6DCBF962720,CONTENT-27BF818D06C7784A,03-nutrition/tests/test_adaptive_engine.py,nutrition,.py,2884,6D891DECA22E45DB0EE011BC43B35DCE74AE49F6C8D96C86684AC082603B35AD,82,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,low,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-EABF18B1DE4300B2,SRC-9FEB961BCB37BFC9,CONTENT-3439C5AB7E529A7A,03-nutrition/tests/test_importers.py,nutrition,.py,4114,E277CB20F29AC0A591F676A00C7DACDAB8B13612A3EA7F0C8C4F26471E9B59DC,99,test_or_fixture,not_scientific_research,not_applicable,currentness_unresolved,,medium,high_candidate_not_authorized,0,machine_classified_needs_human_review
FILE-E1DC5E45EAB3CE69,SRC-7FB930FD92821C71,CONTENT-B0ED0932D322E0CA,04-recovery/claude-progression-recovery-regression-research-and-product-synthesis-2026-08-08.md,recovery,.md,86825,81096A9DB7021FD78395F0C02B9EDCE708901B906572B0A5EEE4677E1C9C1701,1165,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,10,machine_classified_needs_human_review
FILE-8C0FB82033398241,SRC-9133961BF4A2A4E1,CONTENT-FB74EB140F36F272,04-recovery/claude-recovery-progression-regression-evidence-audit-2026-08-08.md,recovery,.md,87959,7065A9F2DC3625473DA4D2DC99C0CE6BB5D711D0B1657AB5346F87AE12B76C96,816,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,13,machine_classified_needs_human_review
FILE-5BC15896E7CCFC3A,SRC-6B34F015AA5F0DEE,CONTENT-B2E991D84235C5CA,04-recovery/claude-recovery-progression-regression-product-design-extension-2026-08-08.md,recovery,.md,104947,AB124DB6E2E4214FA9A2DAB3D23E46C29905779B31585A4741766D9831020817,1235,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,11,machine_classified_needs_human_review
FILE-0CE39D9DD03318F4,SRC-2C71C647D9511AF4,CONTENT-445C7EFBDA4E74B3,04-recovery/claude-recovery-progressions-regressions-pain-aware-training-research-handoff-2026-08-08.md,recovery,.md,114323,CB328FA2618AEEE72DE9CE49A94036CDC9E1B6C91BE9CAD5227A64B3DB256C3D,1453,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,medium,low_or_contextual,22,machine_classified_needs_human_review
FILE-F8BCBFE912FE023B,SRC-A18863BC42D6AFBF,CONTENT-8BCB0C314E7B895D,04-recovery/claude-week-in-review-recovery-readiness-progression-research-handoff-2026-08-08.md,recovery,.md,216385,D9E62FA0B786A135422BC9DE5EE0E08246CE7035FC307F6D37AB14CB015D292C,2687,ai_handoff_or_working_note,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,medium,low_or_contextual,23,machine_classified_needs_human_review
FILE-7DCF91282908D087,SRC-75950FAFA5AC4664,CONTENT-3B41A2B214D6E68C,05-coordinator/2026-08-06-athlete-onboarding-research-brief.md,coordinator,.md,8007,4CD61D257B6D8FA47218D70AB6D25E63D456BDF88CB4A251FC50E35E4E82D740,158,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,exact_duplicate,06-cross-system/hybrid-engine-research-notes/2026-08-06-athlete-onboarding-research-brief.md,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-C98BDBC87874361F,SRC-80FAB305AC454B6B,CONTENT-B8FA5738BB8D2E14,05-coordinator/coaching-platform-research-bundle-2026-08-06.md,coordinator,.md,58976,5DDE648D00AD8665916FD455422AC30E2FEC702139537C26351B8F2521348502,504,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,exact_duplicate,06-cross-system/hybrid-engine-research-notes/2026-08-06-coaching-platform-research-results.md,medium,medium_requires_review,16,machine_classified_needs_human_review
FILE-CE607F6DCEDC4ACB,SRC-DD9D192BC3DC65F6,CONTENT-BAA7B6BEFC8A9751,05-coordinator/THE-Coach-Brain-v0-AI-Model-Spec.md,coordinator,.md,12793,691DF167A1704B95E848AAC2B952837D1BE8636FE115480F65F8C7091031FCE8,504,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/THE-Coach-Brain-v0-AI-Model-Spec.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/THE-Coach-Brain-v0-AI-Model-Spec.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/THE-Coach-Brain-v0-AI-Model-Spec.md,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-4AA9C63BBB4607FA,SRC-993A73190CA06745,CONTENT-B4EAB35695E0866B,06-cross-system/fitness-ecosystem-research/.claude/agents/baseline-auditor.md,cross-system,.md,673,36A3947DA5EEED2452988D04E8B299125BEEFAAAE930001D69F17B3F22EDF194,18,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-30969FAD2D1B7D22,SRC-6CE511E5E8BC51C3,CONTENT-169FA7B3A42B142E,06-cross-system/fitness-ecosystem-research/.claude/agents/contract-guardian.md,cross-system,.md,586,B09E9CB86B7DA511CD573F41D38B247DE0FC7AB3BB657C175D4E678E8C05038A,17,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-13DEFE0300099C36,SRC-07C4F93367558886,CONTENT-9D4105F9562DC040,06-cross-system/fitness-ecosystem-research/.claude/agents/coordinator-simulator.md,cross-system,.md,652,E69D3E01E03898373E356FDA26F93F075487B3F665FCF6AD2441C03EAA6E915F,18,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-1F9B12095F36905E,SRC-B5B5755BB483A377,CONTENT-4048958896399823,06-cross-system/fitness-ecosystem-research/.claude/agents/mobile-integration-auditor.md,cross-system,.md,554,CB545C89BFACA985900980E661F312D39CAC22BF0569038CC575B8717384CE96,17,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-C7D304B498A77C96,SRC-BF90087DDADD31D7,CONTENT-06F3027BABEAEFB6,06-cross-system/fitness-ecosystem-research/.claude/agents/release-gatekeeper.md,cross-system,.md,515,7CDD0081D551E406E109FC3C69D7D98BC44D2D1E8024B79F61DADF4B644BAFD4,17,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-DDD67535859B3E63,SRC-5907C51ECCBE86B0,CONTENT-FE4E71ABDEDCFB46,06-cross-system/fitness-ecosystem-research/.claude/agents/state-evidence-reviewer.md,cross-system,.md,617,038E4DEF023DBCCB90920AA5054F9215D3D4680C0C13993B8CC4E9DD27CBB410,18,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-76D421662F29138C,SRC-76E23442276EB2C6,CONTENT-F36DEA8BA0E7A018,06-cross-system/fitness-ecosystem-research/.claude/skills/audit-app/SKILL.md,cross-system,.md,663,F5E3C85E26EEDBCC211A370A8B687BBDE023708CC8670CEBA8E721086686CB72,14,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-DDD552C9E0E9055B,SRC-D54148F3474A800A,CONTENT-E9C52991E3AA65F8,06-cross-system/fitness-ecosystem-research/.claude/skills/contract-review/SKILL.md,cross-system,.md,574,3DF7FC3F363A4D16B8A866516D026DC72A36CB520742E5FE3FD30BE7A136B746,18,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-CC0DC9A10BE705F4,SRC-6D21E9C63F9D190B,CONTENT-1CDCBE159FCF92EA,06-cross-system/fitness-ecosystem-research/.claude/skills/release-gate/SKILL.md,cross-system,.md,508,E3010898A8E9A5A93C924EDFDC231A832D31EDB82F95D78D6B83B72B2A4E8DAC,9,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-59DAFB817B8CD7DD,SRC-C1283BFBB114383B,CONTENT-E59FE5409522EBFB,06-cross-system/fitness-ecosystem-research/.claude/skills/security-review/SKILL.md,cross-system,.md,598,05D248116778942F554D5FF7F9C9F5597B2305DF55DB885016356705D6EC0EDF,15,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-C19BDECB383E6266,SRC-164E90367501A559,CONTENT-A9B0704486F5E69B,06-cross-system/fitness-ecosystem-research/.gitignore,cross-system,[none],382,8D20F4700C98067248BCBB738587D260DE3BCCF020858B2D0109B4095F8691ED,0,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
